id,type,source,unit,date,value1,value2,value3
20498,PM2.5,Stateair.mn,µg/m3,2018-07-30 09:00:00,15.0,12.0,
20499,PM2.5,Stateair.mn,µg/m3,2018-07-30 10:00:00,18.0,15.0,12.0
20500,PM2.5,Stateair.mn,µg/m3,2018-07-30 11:00:00,17.0,18.0,15.0
20501,PM2.5,Stateair.mn,µg/m3,2018-07-30 12:00:00,11.0,17.0,18.0
20502,PM2.5,Stateair.mn,µg/m3,2018-07-30 15:00:00,,,19.0
20503,PM2.5,Stateair.mn,µg/m3,2018-07-30 16:00:00,12.0,,
20504,PM2.5,Stateair.mn,µg/m3,2018-07-30 17:00:00,7.0,12.0,
20505,PM2.5,Stateair.mn,µg/m3,2018-07-30 18:00:00,14.0,7.0,12.0
20506,PM2.5,Stateair.mn,µg/m3,2018-07-30 19:00:00,13.0,14.0,7.0
20507,PM2.5,Stateair.mn,µg/m3,2018-07-30 20:00:00,13.0,13.0,14.0
20508,PM2.5,Stateair.mn,µg/m3,2018-07-30 21:00:00,10.0,13.0,13.0
20509,PM2.5,Stateair.mn,µg/m3,2018-07-30 22:00:00,16.0,10.0,13.0
20510,PM2.5,Stateair.mn,µg/m3,2018-07-30 23:00:00,31.0,16.0,10.0
20511,PM2.5,Stateair.mn,µg/m3,2018-07-31 00:00:00,23.0,31.0,16.0
20512,PM2.5,Stateair.mn,µg/m3,2018-07-31 01:00:00,28.0,23.0,31.0
20513,PM2.5,Stateair.mn,µg/m3,2018-07-31 02:00:00,21.0,28.0,23.0
20514,PM2.5,Stateair.mn,µg/m3,2018-07-31 03:00:00,14.0,21.0,28.0
20515,PM2.5,Stateair.mn,µg/m3,2018-07-31 04:00:00,14.0,14.0,21.0
20516,PM2.5,Stateair.mn,µg/m3,2018-07-31 05:00:00,13.0,14.0,14.0
20517,PM2.5,Stateair.mn,µg/m3,2018-07-31 07:00:00,,9.0,13.0
20518,PM2.5,Stateair.mn,µg/m3,2018-07-31 08:00:00,9.0,,9.0
20519,PM2.5,Stateair.mn,µg/m3,2018-07-31 09:00:00,12.0,9.0,
20520,PM2.5,Stateair.mn,µg/m3,2018-07-31 10:00:00,16.0,12.0,9.0
20521,PM2.5,Stateair.mn,µg/m3,2018-07-31 11:00:00,23.0,16.0,12.0
20522,PM2.5,Stateair.mn,µg/m3,2018-07-31 12:00:00,21.0,23.0,16.0
20523,PM2.5,Stateair.mn,µg/m3,2018-07-31 14:00:00,,19.0,21.0
20524,PM2.5,Stateair.mn,µg/m3,2018-07-31 15:00:00,12.0,,19.0
20525,PM2.5,Stateair.mn,µg/m3,2018-07-31 16:00:00,11.0,12.0,
20526,PM2.5,Stateair.mn,µg/m3,2018-07-31 18:00:00,,6.0,11.0
20527,PM2.5,Stateair.mn,µg/m3,2018-07-31 20:00:00,,12.0,
20528,PM2.5,Stateair.mn,µg/m3,2018-07-31 21:00:00,14.0,,12.0
20529,PM2.5,Stateair.mn,µg/m3,2018-07-31 22:00:00,10.0,14.0,
20530,PM2.5,Stateair.mn,µg/m3,2018-07-31 23:00:00,8.0,10.0,14.0
20531,PM2.5,Stateair.mn,µg/m3,2018-08-01 00:00:00,8.0,8.0,10.0
20532,PM2.5,Stateair.mn,µg/m3,2018-08-01 01:00:00,6.0,8.0,8.0
20533,PM2.5,Stateair.mn,µg/m3,2018-08-01 02:00:00,6.0,6.0,8.0
20534,PM2.5,Stateair.mn,µg/m3,2018-08-01 03:00:00,5.0,6.0,6.0
20535,PM2.5,Stateair.mn,µg/m3,2018-08-01 04:00:00,3.0,5.0,6.0
20536,PM2.5,Stateair.mn,µg/m3,2018-08-01 05:00:00,5.0,3.0,5.0
20537,PM2.5,Stateair.mn,µg/m3,2018-08-01 07:00:00,,4.0,5.0
20538,PM2.5,Stateair.mn,µg/m3,2018-08-01 08:00:00,1.0,,4.0
20539,PM2.5,Stateair.mn,µg/m3,2018-08-01 09:00:00,1.0,1.0,
20540,PM2.5,Stateair.mn,µg/m3,2018-08-01 10:00:00,2.0,1.0,1.0
20541,PM2.5,Stateair.mn,µg/m3,2018-08-01 11:00:00,5.0,2.0,1.0
20542,PM2.5,Stateair.mn,µg/m3,2018-08-01 12:00:00,4.0,5.0,2.0
20543,PM2.5,Stateair.mn,µg/m3,2018-08-01 13:00:00,1.0,4.0,5.0
20544,PM2.5,Stateair.mn,µg/m3,2018-08-01 14:00:00,3.0,1.0,4.0
20545,PM2.5,Stateair.mn,µg/m3,2018-08-01 18:00:00,,,
20546,PM2.5,Stateair.mn,µg/m3,2018-08-01 19:00:00,13.0,,
20547,PM2.5,Stateair.mn,µg/m3,2018-08-01 21:00:00,,9.0,13.0
20548,PM2.5,Stateair.mn,µg/m3,2018-08-01 22:00:00,7.0,,9.0
20549,PM2.5,Stateair.mn,µg/m3,2018-08-02 00:00:00,,5.0,7.0
20550,PM2.5,Stateair.mn,µg/m3,2018-08-02 02:00:00,,7.0,
20551,PM2.5,Stateair.mn,µg/m3,2018-08-02 03:00:00,7.0,,7.0
20552,PM2.5,Stateair.mn,µg/m3,2018-08-02 04:00:00,7.0,7.0,
20553,PM2.5,Stateair.mn,µg/m3,2018-08-02 05:00:00,8.0,7.0,7.0
20554,PM2.5,Stateair.mn,µg/m3,2018-08-02 06:00:00,6.0,8.0,7.0
20555,PM2.5,Stateair.mn,µg/m3,2018-08-02 08:00:00,,6.0,6.0
20556,PM2.5,Stateair.mn,µg/m3,2018-08-02 09:00:00,-999.0,,6.0
20557,PM2.5,Stateair.mn,µg/m3,2018-08-02 10:00:00,-999.0,-999.0,
20558,PM2.5,Stateair.mn,µg/m3,2018-08-02 11:00:00,-999.0,-999.0,-999.0
20559,PM2.5,Stateair.mn,µg/m3,2018-08-02 12:00:00,26.0,-999.0,-999.0
20560,PM2.5,Stateair.mn,µg/m3,2018-08-02 13:00:00,17.0,26.0,-999.0
20561,PM2.5,Stateair.mn,µg/m3,2018-08-02 14:00:00,6.0,17.0,26.0
20562,PM2.5,Stateair.mn,µg/m3,2018-08-02 16:00:00,,7.0,6.0
20563,PM2.5,Stateair.mn,µg/m3,2018-08-02 17:00:00,5.0,,7.0
20564,PM2.5,Stateair.mn,µg/m3,2018-08-02 18:00:00,4.0,5.0,
20565,PM2.5,Stateair.mn,µg/m3,2018-08-02 20:00:00,,3.0,4.0
20566,PM2.5,Stateair.mn,µg/m3,2018-08-02 21:00:00,4.0,,3.0
20567,PM2.5,Stateair.mn,µg/m3,2018-08-02 22:00:00,7.0,4.0,
20568,PM2.5,Stateair.mn,µg/m3,2018-08-02 23:00:00,6.0,7.0,4.0
20569,PM2.5,Stateair.mn,µg/m3,2018-08-03 00:00:00,4.0,6.0,7.0
20570,PM2.5,Stateair.mn,µg/m3,2018-08-03 01:00:00,2.0,4.0,6.0
20571,PM2.5,Stateair.mn,µg/m3,2018-08-03 02:00:00,3.0,2.0,4.0
20572,PM2.5,Stateair.mn,µg/m3,2018-08-03 05:00:00,,,0.0
20573,PM2.5,Stateair.mn,µg/m3,2018-08-03 06:00:00,1.0,,
20574,PM2.5,Stateair.mn,µg/m3,2018-08-03 07:00:00,-1.0,1.0,
20575,PM2.5,Stateair.mn,µg/m3,2018-08-03 08:00:00,0.0,-1.0,1.0
20576,PM2.5,Stateair.mn,µg/m3,2018-08-03 09:00:00,2.0,0.0,-1.0
20577,PM2.5,Stateair.mn,µg/m3,2018-08-03 10:00:00,2.0,2.0,0.0
20578,PM2.5,Stateair.mn,µg/m3,2018-08-03 11:00:00,2.0,2.0,2.0
20579,PM2.5,Stateair.mn,µg/m3,2018-08-03 12:00:00,0.0,2.0,2.0
20580,PM2.5,Stateair.mn,µg/m3,2018-08-03 13:00:00,-1.0,0.0,2.0
20581,PM2.5,Stateair.mn,µg/m3,2018-08-03 14:00:00,3.0,-1.0,0.0
20582,PM2.5,Stateair.mn,µg/m3,2018-08-03 15:00:00,15.0,3.0,-1.0
20583,PM2.5,Stateair.mn,µg/m3,2018-08-03 16:00:00,12.0,15.0,3.0
20584,PM2.5,Stateair.mn,µg/m3,2018-08-03 17:00:00,7.0,12.0,15.0
20585,PM2.5,Stateair.mn,µg/m3,2018-08-03 18:00:00,5.0,7.0,12.0
20586,PM2.5,Stateair.mn,µg/m3,2018-08-03 19:00:00,4.0,5.0,7.0
20587,PM2.5,Stateair.mn,µg/m3,2018-08-03 20:00:00,7.0,4.0,5.0
20588,PM2.5,Stateair.mn,µg/m3,2018-08-03 21:00:00,6.0,7.0,4.0
20589,PM2.5,Stateair.mn,µg/m3,2018-08-03 22:00:00,6.0,6.0,7.0
20590,PM2.5,Stateair.mn,µg/m3,2018-08-03 23:00:00,10.0,6.0,6.0
20591,PM2.5,Stateair.mn,µg/m3,2018-08-04 00:00:00,9.0,10.0,6.0
20592,PM2.5,Stateair.mn,µg/m3,2018-08-04 01:00:00,11.0,9.0,10.0
20593,PM2.5,Stateair.mn,µg/m3,2018-08-04 02:00:00,14.0,11.0,9.0
20594,PM2.5,Stateair.mn,µg/m3,2018-08-04 03:00:00,9.0,14.0,11.0
20595,PM2.5,Stateair.mn,µg/m3,2018-08-04 04:00:00,8.0,9.0,14.0
20596,PM2.5,Stateair.mn,µg/m3,2018-08-04 05:00:00,8.0,8.0,9.0
20597,PM2.5,Stateair.mn,µg/m3,2018-08-04 07:00:00,,6.0,8.0
20598,PM2.5,Stateair.mn,µg/m3,2018-08-04 08:00:00,5.0,,6.0
20599,PM2.5,Stateair.mn,µg/m3,2018-08-04 09:00:00,9.0,5.0,
20600,PM2.5,Stateair.mn,µg/m3,2018-08-04 10:00:00,18.0,9.0,5.0
20601,PM2.5,Stateair.mn,µg/m3,2018-08-04 11:00:00,9.0,18.0,9.0
20602,PM2.5,Stateair.mn,µg/m3,2018-08-04 12:00:00,10.0,9.0,18.0
20603,PM2.5,Stateair.mn,µg/m3,2018-08-04 15:00:00,,,11.0
20604,PM2.5,Stateair.mn,µg/m3,2018-08-04 17:00:00,,13.0,
20605,PM2.5,Stateair.mn,µg/m3,2018-08-04 18:00:00,13.0,,13.0
20606,PM2.5,Stateair.mn,µg/m3,2018-08-04 19:00:00,15.0,13.0,
20607,PM2.5,Stateair.mn,µg/m3,2018-08-04 20:00:00,27.0,15.0,13.0
20608,PM2.5,Stateair.mn,µg/m3,2018-08-04 21:00:00,23.0,27.0,15.0
20609,PM2.5,Stateair.mn,µg/m3,2018-08-04 22:00:00,16.0,23.0,27.0
20610,PM2.5,Stateair.mn,µg/m3,2018-08-04 23:00:00,19.0,16.0,23.0
20611,PM2.5,Stateair.mn,µg/m3,2018-08-05 00:00:00,30.0,19.0,16.0
20612,PM2.5,Stateair.mn,µg/m3,2018-08-05 01:00:00,23.0,30.0,19.0
20613,PM2.5,Stateair.mn,µg/m3,2018-08-05 02:00:00,6.0,23.0,30.0
20614,PM2.5,Stateair.mn,µg/m3,2018-08-05 03:00:00,6.0,6.0,23.0
20615,PM2.5,Stateair.mn,µg/m3,2018-08-05 04:00:00,4.0,6.0,6.0
20616,PM2.5,Stateair.mn,µg/m3,2018-08-05 05:00:00,6.0,4.0,6.0
20617,PM2.5,Stateair.mn,µg/m3,2018-08-05 06:00:00,5.0,6.0,4.0
20618,PM2.5,Stateair.mn,µg/m3,2018-08-05 08:00:00,,2.0,5.0
20619,PM2.5,Stateair.mn,µg/m3,2018-08-05 09:00:00,3.0,,2.0
20620,PM2.5,Stateair.mn,µg/m3,2018-08-05 10:00:00,4.0,3.0,
20621,PM2.5,Stateair.mn,µg/m3,2018-08-05 11:00:00,4.0,4.0,3.0
20622,PM2.5,Stateair.mn,µg/m3,2018-08-05 12:00:00,2.0,4.0,4.0
20623,PM2.5,Stateair.mn,µg/m3,2018-08-05 13:00:00,-1.0,2.0,4.0
20624,PM2.5,Stateair.mn,µg/m3,2018-08-05 14:00:00,0.0,-1.0,2.0
20625,PM2.5,Stateair.mn,µg/m3,2018-08-05 15:00:00,2.0,0.0,-1.0
20626,PM2.5,Stateair.mn,µg/m3,2018-08-05 16:00:00,3.0,2.0,0.0
20627,PM2.5,Stateair.mn,µg/m3,2018-08-05 17:00:00,4.0,3.0,2.0
20628,PM2.5,Stateair.mn,µg/m3,2018-08-05 18:00:00,5.0,4.0,3.0
20629,PM2.5,Stateair.mn,µg/m3,2018-08-05 21:00:00,,,4.0
20630,PM2.5,Stateair.mn,µg/m3,2018-08-05 22:00:00,2.0,,
20631,PM2.5,Stateair.mn,µg/m3,2018-08-05 23:00:00,2.0,2.0,
20632,PM2.5,Stateair.mn,µg/m3,2018-08-06 01:00:00,,6.0,2.0
20633,PM2.5,Stateair.mn,µg/m3,2018-08-06 02:00:00,6.0,,6.0
20634,PM2.5,Stateair.mn,µg/m3,2018-08-06 04:00:00,,6.0,6.0
20635,PM2.5,Stateair.mn,µg/m3,2018-08-06 05:00:00,3.0,,6.0
20636,PM2.5,Stateair.mn,µg/m3,2018-08-06 06:00:00,5.0,3.0,
20637,PM2.5,Stateair.mn,µg/m3,2018-08-06 07:00:00,6.0,5.0,3.0
20638,PM2.5,Stateair.mn,µg/m3,2018-08-06 08:00:00,10.0,6.0,5.0
20639,PM2.5,Stateair.mn,µg/m3,2018-08-06 09:00:00,8.0,10.0,6.0
20640,PM2.5,Stateair.mn,µg/m3,2018-08-06 10:00:00,13.0,8.0,10.0
20641,PM2.5,Stateair.mn,µg/m3,2018-08-06 11:00:00,20.0,13.0,8.0
20642,PM2.5,Stateair.mn,µg/m3,2018-08-06 12:00:00,8.0,20.0,13.0
20643,PM2.5,Stateair.mn,µg/m3,2018-08-06 13:00:00,8.0,8.0,20.0
20644,PM2.5,Stateair.mn,µg/m3,2018-08-06 14:00:00,6.0,8.0,8.0
20645,PM2.5,Stateair.mn,µg/m3,2018-08-06 15:00:00,3.0,6.0,8.0
20646,PM2.5,Stateair.mn,µg/m3,2018-08-06 16:00:00,4.0,3.0,6.0
20647,PM2.5,Stateair.mn,µg/m3,2018-08-06 17:00:00,5.0,4.0,3.0
20648,PM2.5,Stateair.mn,µg/m3,2018-08-06 18:00:00,0.0,5.0,4.0
20649,PM2.5,Stateair.mn,µg/m3,2018-08-06 19:00:00,-1.0,0.0,5.0
20650,PM2.5,Stateair.mn,µg/m3,2018-08-06 20:00:00,3.0,-1.0,0.0
20651,PM2.5,Stateair.mn,µg/m3,2018-08-06 21:00:00,4.0,3.0,-1.0
20652,PM2.5,Stateair.mn,µg/m3,2018-08-06 22:00:00,4.0,4.0,3.0
20653,PM2.5,Stateair.mn,µg/m3,2018-08-06 23:00:00,8.0,4.0,4.0
20654,PM2.5,Stateair.mn,µg/m3,2018-08-07 00:00:00,12.0,8.0,4.0
20655,PM2.5,Stateair.mn,µg/m3,2018-08-07 01:00:00,7.0,12.0,8.0
20656,PM2.5,Stateair.mn,µg/m3,2018-08-07 02:00:00,4.0,7.0,12.0
20657,PM2.5,Stateair.mn,µg/m3,2018-08-07 03:00:00,12.0,4.0,7.0
20658,PM2.5,Stateair.mn,µg/m3,2018-08-07 04:00:00,9.0,12.0,4.0
20659,PM2.5,Stateair.mn,µg/m3,2018-08-07 06:00:00,,5.0,9.0
20660,PM2.5,Stateair.mn,µg/m3,2018-08-07 07:00:00,4.0,,5.0
20661,PM2.5,Stateair.mn,µg/m3,2018-08-07 08:00:00,6.0,4.0,
20662,PM2.5,Stateair.mn,µg/m3,2018-08-07 09:00:00,9.0,6.0,4.0
20663,PM2.5,Stateair.mn,µg/m3,2018-08-07 10:00:00,9.0,9.0,6.0
20664,PM2.5,Stateair.mn,µg/m3,2018-08-07 11:00:00,6.0,9.0,9.0
20665,PM2.5,Stateair.mn,µg/m3,2018-08-07 12:00:00,9.0,6.0,9.0
20666,PM2.5,Stateair.mn,µg/m3,2018-08-07 13:00:00,7.0,9.0,6.0
20667,PM2.5,Stateair.mn,µg/m3,2018-08-07 14:00:00,6.0,7.0,9.0
20668,PM2.5,Stateair.mn,µg/m3,2018-08-07 15:00:00,6.0,6.0,7.0
20669,PM2.5,Stateair.mn,µg/m3,2018-08-07 16:00:00,27.0,6.0,6.0
20670,PM2.5,Stateair.mn,µg/m3,2018-08-07 17:00:00,24.0,27.0,6.0
20671,PM2.5,Stateair.mn,µg/m3,2018-08-07 18:00:00,16.0,24.0,27.0
20672,PM2.5,Stateair.mn,µg/m3,2018-08-07 19:00:00,15.0,16.0,24.0
20673,PM2.5,Stateair.mn,µg/m3,2018-08-07 20:00:00,11.0,15.0,16.0
20674,PM2.5,Stateair.mn,µg/m3,2018-08-07 21:00:00,10.0,11.0,15.0
20675,PM2.5,Stateair.mn,µg/m3,2018-08-07 22:00:00,13.0,10.0,11.0
20676,PM2.5,Stateair.mn,µg/m3,2018-08-07 23:00:00,22.0,13.0,10.0
20677,PM2.5,Stateair.mn,µg/m3,2018-08-08 00:00:00,22.0,22.0,13.0
20678,PM2.5,Stateair.mn,µg/m3,2018-08-08 01:00:00,8.0,22.0,22.0
20679,PM2.5,Stateair.mn,µg/m3,2018-08-08 02:00:00,8.0,8.0,22.0
20680,PM2.5,Stateair.mn,µg/m3,2018-08-08 03:00:00,5.0,8.0,8.0
20681,PM2.5,Stateair.mn,µg/m3,2018-08-08 04:00:00,7.0,5.0,8.0
20682,PM2.5,Stateair.mn,µg/m3,2018-08-08 06:00:00,,9.0,7.0
20683,PM2.5,Stateair.mn,µg/m3,2018-08-08 07:00:00,7.0,,9.0
20684,PM2.5,Stateair.mn,µg/m3,2018-08-08 08:00:00,6.0,7.0,
20685,PM2.5,Stateair.mn,µg/m3,2018-08-08 09:00:00,8.0,6.0,7.0
20686,PM2.5,Stateair.mn,µg/m3,2018-08-08 10:00:00,6.0,8.0,6.0
20687,PM2.5,Stateair.mn,µg/m3,2018-08-08 11:00:00,6.0,6.0,8.0
20688,PM2.5,Stateair.mn,µg/m3,2018-08-08 12:00:00,6.0,6.0,6.0
20689,PM2.5,Stateair.mn,µg/m3,2018-08-08 13:00:00,8.0,6.0,6.0
20690,PM2.5,Stateair.mn,µg/m3,2018-08-08 15:00:00,,6.0,8.0
20691,PM2.5,Stateair.mn,µg/m3,2018-08-08 16:00:00,5.0,,6.0
20692,PM2.5,Stateair.mn,µg/m3,2018-08-08 18:00:00,,6.0,5.0
20693,PM2.5,Stateair.mn,µg/m3,2018-08-08 19:00:00,7.0,,6.0
20694,PM2.5,Stateair.mn,µg/m3,2018-08-08 20:00:00,7.0,7.0,
20695,PM2.5,Stateair.mn,µg/m3,2018-08-08 21:00:00,10.0,7.0,7.0
20696,PM2.5,Stateair.mn,µg/m3,2018-08-08 22:00:00,9.0,10.0,7.0
20697,PM2.5,Stateair.mn,µg/m3,2018-08-08 23:00:00,11.0,9.0,10.0
20698,PM2.5,Stateair.mn,µg/m3,2018-08-09 00:00:00,12.0,11.0,9.0
20699,PM2.5,Stateair.mn,µg/m3,2018-08-09 01:00:00,9.0,12.0,11.0
20700,PM2.5,Stateair.mn,µg/m3,2018-08-09 02:00:00,18.0,9.0,12.0
20701,PM2.5,Stateair.mn,µg/m3,2018-08-09 03:00:00,14.0,18.0,9.0
20702,PM2.5,Stateair.mn,µg/m3,2018-08-09 04:00:00,12.0,14.0,18.0
20703,PM2.5,Stateair.mn,µg/m3,2018-08-09 05:00:00,8.0,12.0,14.0
20704,PM2.5,Stateair.mn,µg/m3,2018-08-09 06:00:00,7.0,8.0,12.0
20705,PM2.5,Stateair.mn,µg/m3,2018-08-09 07:00:00,6.0,7.0,8.0
20706,PM2.5,Stateair.mn,µg/m3,2018-08-09 08:00:00,6.0,6.0,7.0
20707,PM2.5,Stateair.mn,µg/m3,2018-08-09 09:00:00,5.0,6.0,6.0
20708,PM2.5,Stateair.mn,µg/m3,2018-08-09 10:00:00,12.0,5.0,6.0
20709,PM2.5,Stateair.mn,µg/m3,2018-08-09 11:00:00,13.0,12.0,5.0
20710,PM2.5,Stateair.mn,µg/m3,2018-08-09 12:00:00,12.0,13.0,12.0
20711,PM2.5,Stateair.mn,µg/m3,2018-08-09 13:00:00,13.0,12.0,13.0
20712,PM2.5,Stateair.mn,µg/m3,2018-08-09 14:00:00,8.0,13.0,12.0
20713,PM2.5,Stateair.mn,µg/m3,2018-08-09 15:00:00,6.0,8.0,13.0
20714,PM2.5,Stateair.mn,µg/m3,2018-08-09 16:00:00,9.0,6.0,8.0
20715,PM2.5,Stateair.mn,µg/m3,2018-08-09 17:00:00,12.0,9.0,6.0
20716,PM2.5,Stateair.mn,µg/m3,2018-08-09 18:00:00,6.0,12.0,9.0
20717,PM2.5,Stateair.mn,µg/m3,2018-08-09 19:00:00,5.0,6.0,12.0
20718,PM2.5,Stateair.mn,µg/m3,2018-08-09 20:00:00,3.0,5.0,6.0
20719,PM2.5,Stateair.mn,µg/m3,2018-08-09 21:00:00,1.0,3.0,5.0
20720,PM2.5,Stateair.mn,µg/m3,2018-08-09 22:00:00,3.0,1.0,3.0
20721,PM2.5,Stateair.mn,µg/m3,2018-08-09 23:00:00,8.0,3.0,1.0
20722,PM2.5,Stateair.mn,µg/m3,2018-08-10 00:00:00,8.0,8.0,3.0
20723,PM2.5,Stateair.mn,µg/m3,2018-08-10 01:00:00,6.0,8.0,8.0
20724,PM2.5,Stateair.mn,µg/m3,2018-08-10 02:00:00,4.0,6.0,8.0
20725,PM2.5,Stateair.mn,µg/m3,2018-08-10 03:00:00,3.0,4.0,6.0
20726,PM2.5,Stateair.mn,µg/m3,2018-08-10 04:00:00,6.0,3.0,4.0
20727,PM2.5,Stateair.mn,µg/m3,2018-08-10 05:00:00,5.0,6.0,3.0
20728,PM2.5,Stateair.mn,µg/m3,2018-08-10 06:00:00,2.0,5.0,6.0
20729,PM2.5,Stateair.mn,µg/m3,2018-08-10 07:00:00,4.0,2.0,5.0
20730,PM2.5,Stateair.mn,µg/m3,2018-08-10 08:00:00,1.0,4.0,2.0
20731,PM2.5,Stateair.mn,µg/m3,2018-08-10 09:00:00,4.0,1.0,4.0
20732,PM2.5,Stateair.mn,µg/m3,2018-08-10 10:00:00,4.0,4.0,1.0
20733,PM2.5,Stateair.mn,µg/m3,2018-08-10 11:00:00,7.0,4.0,4.0
20734,PM2.5,Stateair.mn,µg/m3,2018-08-10 12:00:00,10.0,7.0,4.0
20735,PM2.5,Stateair.mn,µg/m3,2018-08-10 13:00:00,7.0,10.0,7.0
20736,PM2.5,Stateair.mn,µg/m3,2018-08-10 14:00:00,7.0,7.0,10.0
20737,PM2.5,Stateair.mn,µg/m3,2018-08-10 16:00:00,,6.0,7.0
20738,PM2.5,Stateair.mn,µg/m3,2018-08-10 17:00:00,0.0,,6.0
20739,PM2.5,Stateair.mn,µg/m3,2018-08-10 18:00:00,0.0,0.0,
20740,PM2.5,Stateair.mn,µg/m3,2018-08-10 19:00:00,2.0,0.0,0.0
20741,PM2.5,Stateair.mn,µg/m3,2018-08-10 20:00:00,4.0,2.0,0.0
20742,PM2.5,Stateair.mn,µg/m3,2018-08-10 21:00:00,6.0,4.0,2.0
20743,PM2.5,Stateair.mn,µg/m3,2018-08-10 22:00:00,6.0,6.0,4.0
20744,PM2.5,Stateair.mn,µg/m3,2018-08-10 23:00:00,6.0,6.0,6.0
20745,PM2.5,Stateair.mn,µg/m3,2018-08-11 00:00:00,7.0,6.0,6.0
20746,PM2.5,Stateair.mn,µg/m3,2018-08-11 01:00:00,10.0,7.0,6.0
20747,PM2.5,Stateair.mn,µg/m3,2018-08-11 02:00:00,7.0,10.0,7.0
20748,PM2.5,Stateair.mn,µg/m3,2018-08-11 04:00:00,,4.0,7.0
20749,PM2.5,Stateair.mn,µg/m3,2018-08-11 06:00:00,,5.0,
20750,PM2.5,Stateair.mn,µg/m3,2018-08-11 07:00:00,5.0,,5.0
20751,PM2.5,Stateair.mn,µg/m3,2018-08-11 08:00:00,4.0,5.0,
20752,PM2.5,Stateair.mn,µg/m3,2018-08-11 09:00:00,9.0,4.0,5.0
20753,PM2.5,Stateair.mn,µg/m3,2018-08-11 11:00:00,,6.0,9.0
20754,PM2.5,Stateair.mn,µg/m3,2018-08-11 13:00:00,,3.0,
20755,PM2.5,Stateair.mn,µg/m3,2018-08-11 14:00:00,4.0,,3.0
20756,PM2.5,Stateair.mn,µg/m3,2018-08-11 15:00:00,4.0,4.0,
20757,PM2.5,Stateair.mn,µg/m3,2018-08-11 16:00:00,4.0,4.0,4.0
20758,PM2.5,Stateair.mn,µg/m3,2018-08-11 17:00:00,5.0,4.0,4.0
20759,PM2.5,Stateair.mn,µg/m3,2018-08-11 18:00:00,14.0,5.0,4.0
20760,PM2.5,Stateair.mn,µg/m3,2018-08-11 19:00:00,12.0,14.0,5.0
20761,PM2.5,Stateair.mn,µg/m3,2018-08-11 20:00:00,10.0,12.0,14.0
20762,PM2.5,Stateair.mn,µg/m3,2018-08-11 21:00:00,9.0,10.0,12.0
20763,PM2.5,Stateair.mn,µg/m3,2018-08-11 22:00:00,7.0,9.0,10.0
20764,PM2.5,Stateair.mn,µg/m3,2018-08-11 23:00:00,6.0,7.0,9.0
20765,PM2.5,Stateair.mn,µg/m3,2018-08-12 00:00:00,7.0,6.0,7.0
20766,PM2.5,Stateair.mn,µg/m3,2018-08-12 01:00:00,16.0,7.0,6.0
20767,PM2.5,Stateair.mn,µg/m3,2018-08-12 02:00:00,4.0,16.0,7.0
20768,PM2.5,Stateair.mn,µg/m3,2018-08-12 03:00:00,4.0,4.0,16.0
20769,PM2.5,Stateair.mn,µg/m3,2018-08-12 04:00:00,3.0,4.0,4.0
20770,PM2.5,Stateair.mn,µg/m3,2018-08-12 05:00:00,2.0,3.0,4.0
20771,PM2.5,Stateair.mn,µg/m3,2018-08-12 06:00:00,1.0,2.0,3.0
20772,PM2.5,Stateair.mn,µg/m3,2018-08-12 07:00:00,2.0,1.0,2.0
20773,PM2.5,Stateair.mn,µg/m3,2018-08-12 08:00:00,2.0,2.0,1.0
20774,PM2.5,Stateair.mn,µg/m3,2018-08-12 09:00:00,0.0,2.0,2.0
20775,PM2.5,Stateair.mn,µg/m3,2018-08-12 10:00:00,2.0,0.0,2.0
20776,PM2.5,Stateair.mn,µg/m3,2018-08-12 11:00:00,3.0,2.0,0.0
20777,PM2.5,Stateair.mn,µg/m3,2018-08-12 12:00:00,3.0,3.0,2.0
20778,PM2.5,Stateair.mn,µg/m3,2018-08-12 13:00:00,3.0,3.0,3.0
20779,PM2.5,Stateair.mn,µg/m3,2018-08-12 14:00:00,1.0,3.0,3.0
20780,PM2.5,Stateair.mn,µg/m3,2018-08-12 15:00:00,15.0,1.0,3.0
20781,PM2.5,Stateair.mn,µg/m3,2018-08-12 16:00:00,7.0,15.0,1.0
20782,PM2.5,Stateair.mn,µg/m3,2018-08-12 17:00:00,4.0,7.0,15.0
20783,PM2.5,Stateair.mn,µg/m3,2018-08-12 18:00:00,1.0,4.0,7.0
20784,PM2.5,Stateair.mn,µg/m3,2018-08-12 19:00:00,1.0,1.0,4.0
20785,PM2.5,Stateair.mn,µg/m3,2018-08-12 20:00:00,3.0,1.0,1.0
20786,PM2.5,Stateair.mn,µg/m3,2018-08-12 21:00:00,4.0,3.0,1.0
20787,PM2.5,Stateair.mn,µg/m3,2018-08-12 22:00:00,6.0,4.0,3.0
20788,PM2.5,Stateair.mn,µg/m3,2018-08-12 23:00:00,6.0,6.0,4.0
20789,PM2.5,Stateair.mn,µg/m3,2018-08-13 00:00:00,7.0,6.0,6.0
20790,PM2.5,Stateair.mn,µg/m3,2018-08-13 01:00:00,6.0,7.0,6.0
20791,PM2.5,Stateair.mn,µg/m3,2018-08-13 02:00:00,4.0,6.0,7.0
20792,PM2.5,Stateair.mn,µg/m3,2018-08-13 03:00:00,5.0,4.0,6.0
20793,PM2.5,Stateair.mn,µg/m3,2018-08-13 04:00:00,4.0,5.0,4.0
